geni_id,name,only_in,father_id,father_name
6000000056632900016,Maharaja Sriwijaya VII - Balaputradewa (840-860),export-BloodTree-6000000227240714964.ged,6000000056634304827,"Maharaja Sriwijaya VI (792–840), Medang VI (828-847) - Rakai Garung /Rakai Garung/"
6000000056632652843,Maharaja Sriwijaya VIII,export-BloodTree-6000000227240714964.ged,6000000056632900016,Maharaja Sriwijaya VII - Balaputradewa (840-860)
6000000056632143167,Maharaja Sriwijaya X,export-BloodTree-6000000227240714964.ged,6000000056632602839,Maharaja Sriwijaya IX
6000000056632157055,Maharaja Sriwijaya XI,export-BloodTree-6000000227240714964.ged,6000000056632143167,Maharaja Sriwijaya X
6000000056632261925,Maharaja Sriwijaya XII - Sri Udayaditya Warmadewa,export-BloodTree-6000000227240714964.ged,6000000056632157055,Maharaja Sriwijaya XI
6000000056631256542,Maharaja Sriwijaya XIII - Sri Cudamani Warmadewa (988–1008),export-BloodTree-6000000227240714964.ged,6000000056632261925,Maharaja Sriwijaya XII - Sri Udayaditya Warmadewa
6000000191364876830,Maharaja Sukarama (Raden Sukarama),export-BloodTree-6000000227240714964.ged,6000000191363961861,Raden Sakar Sungsang Maharaja Sari Kaburungan (Panji Agung Rama Natha)
6000000191361111826,Maharaja Suryanata (Pangeran Suryanata),export-BloodTree-6000000227240714964.ged,6000000189662954821,Rajasanagara Dyah Hayam Wuruk (Bhre Kahuripan II) Raja Majapahit IV
6000000040984923396,Maharaja Vijayawarman,export-BloodTree-6000000227240714964.ged,6000000018878885083,Raja Di Anjung /Dato Perpateh/
6000000038141168084,Mahdar Ibrahim / Sayed Kamil (Patakan) Mufti Kesultanan Pasai,export-BloodTree-6000000227240714964.ged,,
6000000007278055661,Mahendradatta /Gunapriya Dharmapatni/,export-BloodTree-6000000227240714964.ged,6000000040339205196,Makutawangsawardhana bin /Sri Lokapala/
6000000001759593823,Mahisa Cempaka / Ratu Angabhaya / Batara Narasinga,export-BloodTree-6000000227240714964.ged,,
6000000001811013257,Majlis Basa IV Balai (XXI) Raja Dua Selo [BUKAN PROFILE] /./,export-BloodTree-6000000227240714964.ged,6000000001811088282,Ananggawarman /Maharaja Diraja Adityawarman/
6000000008497647041,Maksud /Aq Qoyunlu/ Beg,export-BloodTree-6000000227240714964.ged,6000000007947744434,Uzun Hassan /bin Ali bin Qara Yoluq Osman/
6000000040339205196,Makutawangsawardhana bin /Sri Lokapala/,export-BloodTree-6000000227240714964.ged,6000000040339372998,Sri Lokapala bin /Fulan/
6000000017606313853,Mamia Липаритович /Dadiani/ Prince of Guria,export-BloodTree-6000000227240714964.ged,,
6000000040963806141,Manarah bin /Surotama/,export-BloodTree-6000000227240714964.ged,6000000040326699831,Premana Dikusuma bin /Wijayakusuma/
6000000040436910153,Manduraredjo,export-BloodTree-6000000227240714964.ged,6000000020373484164,Pangeran Mandura /Negara/
6000000189800330870,Mandurareja,export-BloodTree-6000000227240714964.ged,6000000189800697832,1 KGP. Mandura
6000000009965781308,Manfredina /Doria/,export-BloodTree-6000000227240714964.ged,6000000003696100411,Ilario /Doria/
6000000040984056572,Manggalawardhani Dyah /Suragharini/ Bhre Tanjungpura,export-BloodTree-6000000227240714964.ged,,
5613487841160029258,Mangkubumi Bunisora[tercemar] /Suradipati/,export-BloodTree-6000000227240714964.ged,6000000006093277864,prabhu ajigunawisesa /-galuh 30/
6000000164463076983,Manguneng,export-BloodTree-6000000227240714964.ged,6000000040436320478,R. Bagus Bancer /Pager Gunung I
6000000040332057795,Manisri bin /Fulan/,export-BloodTree-6000000227240714964.ged,,
6000000030992011834,Manouchehr /Jaqeli/ Prince of Samtskhe,export-BloodTree-6000000227240714964.ged,6000000030991826046,Qaikhosro /Jaqeli/ Prince of Samtskhe
6000000031567475347,Manuel /Bagrationi/ Prince of Georgia,export-BloodTree-6000000227240714964.ged,6000000008527795054,"Demetrius II ""the Self-Sacrificer"" /Bagrationi/ king of Georgia"
6000000003055249866,Manuel /Komnenos/,export-BloodTree-6000000227240714964.ged,,
6000000017606318968,Manuel /Komnenos/,export-BloodTree-6000000227240714964.ged,6000000008021169405,David Megas /Komnenos/ emperor of Trebizond
6000000008415678736,Manuel /Palaiologos/,export-BloodTree-6000000227240714964.ged,6000000000670173610,Thomas /Palaiologos/ despot of Morea
6000000009237863003,Manuel /Palaiologos/ despota,export-BloodTree-6000000227240714964.ged,361088630390012679,Michael IX /Palaiologos/ Byzantine co-emperor
6000000081529498221,Manuel /de Flory Kantakouzene/,export-BloodTree-6000000227240714964.ged,6000000081528812391,Jacques ll /de Flory/ Comte de Jaffa
6000000003827561325,Manuel I Megas /Komnenos/ emperor of Trebizond,export-BloodTree-6000000227240714964.ged,6000000003827561331,Alexios I Megas /Komnenos/ Emperor of Trebizond
6000000000670279300,Manuel II /Palaiologos/ byzantine emperor,export-BloodTree-6000000227240714964.ged,361089507860011643,John V /Palaiologos/ Byzantine emperor
6000000009965590931,Manuel II Megas /Komnenos/ Emperor of Trebizond,export-BloodTree-6000000227240714964.ged,6000000008384003915,Andronikos III Megas /Komnenos/ Emperor of Trebizond
6000000007948731482,Manuel III /Komnenos/ emperor of Trebizond,export-BloodTree-6000000227240714964.ged,6000000007949043978,"Kaloioannes /Komnenos/ ""Alexios III"" emperor in Trebizond"
6000000008452968730,Manuel Palaiologos /Kantakouzenos/,export-BloodTree-6000000227240714964.ged,,
6000000052734094015,Manutchehr III /Shah of Shirvan (Shirvanshah) r.1120-1160/,export-BloodTree-6000000227240714964.ged,,
6000000040362956348,Mapanji Garasakan bin /Airlangga/,export-BloodTree-6000000227240714964.ged,6000000007278017773,[46] Airlangga bin /Udayana/
361493362090011607,Maraja Besar /Bin Sunan Kudus [jafar Shadiq]/,export-BloodTree-6000000227240714964.ged,6000000003370193030,"Raden Umar Said ""Sunan Muria"" -25 [Karnaka] Walisongo-8"
6000000040339477904,Marakata bin /Udayana/,export-BloodTree-6000000227240714964.ged,6000000007278059777,Udayana bin /Bali 1011-1022/
6000000009318931067,Marco /Crispo/,export-BloodTree-6000000227240714964.ged,6000000009246699693,Nicholas /Crispo/ regent of the Archipelago
6000000042323201181,Marduk-Apal-Iddina,export-BloodTree-6000000227240714964.ged,6000000042323219179,Melischipak
6000000042323647880,Marduk-Kabit-Achcheschu /King of Babylone/,export-BloodTree-6000000227240714964.ged,,
6000000011636371064,Margaret /d'Ibelin/,export-BloodTree-6000000227240714964.ged,6000000011636191681,Jean /d'Ibelin/ comte de Jaffa and Ascalon
6000000024132781978,Margaret /de Brienne/,export-BloodTree-6000000227240714964.ged,,
6000000008087786396,Margaret /de Lusignan/ Dame de Tyr,export-BloodTree-6000000227240714964.ged,,
6000000006444099404,Margaret /of Savoy/ Countess of Saint-Pol,export-BloodTree-6000000227240714964.ged,6000000000196961141,Louis I /of Savoy/
6000000000640990934,Marguerite /Grimaldi/,export-BloodTree-6000000227240714964.ged,6000000009243957547,Pierre /Grimaldi/ baron of Boglio
6000000195688558826,Marguerite /d'Esneval/,export-BloodTree-6000000227240714964.ged,6000000000752120431,Guillaume II /d'Esneval/
6000000001500964252,Marguerite /d'Ibelin/,export-BloodTree-6000000227240714964.ged,6000000006101354589,Balian /d'Ibelin/ sénéchal de Chypre
6000000022424420810,Marguerite /d'Ibelin/,export-BloodTree-6000000227240714964.ged,6000000001501047219,Jean III /d'Ibelin/ seigneur d'Arsuf
6000000019458515487,Marguerite /d'Ibelin/,export-BloodTree-6000000227240714964.ged,,
6000000022425358897,Marguerite /d'Ibelin/,export-BloodTree-6000000227240714964.ged,,
6000000000752067508,Marguerite /de Crèvecoeur/,export-BloodTree-6000000227240714964.ged,,
6000000003827650905,Marguerite /de Grenier/,export-BloodTree-6000000227240714964.ged,,
6000000006241607051,Marguerite /de Lusignan/,export-BloodTree-6000000227240714964.ged,,
6000000000752123239,Marguerite /de Pavilly/,export-BloodTree-6000000227240714964.ged,,
6000000022425551078,Marguerite /du Morf/,export-BloodTree-6000000227240714964.ged,,
6000000006101354608,Marguerite /l'Embriaco de Gibelet/,export-BloodTree-6000000227240714964.ged,6000000006101354612,Bertrand II /l'Embriaco de Gibelet/
6000000001421673576,Maria,export-BloodTree-6000000227240714964.ged,,
6000000008024303241,Maria / Mariam /of Vaspurakan/,export-BloodTree-6000000227240714964.ged,6000000000045588270,Senekerim-Hovhannes /Artsruni/
6000000009318840628,Maria /Crispo/,export-BloodTree-6000000227240714964.ged,6000000009246699693,Nicholas /Crispo/ regent of the Archipelago
6000000017005619313,Maria /Embriaco/ of Jebail,export-BloodTree-6000000227240714964.ged,,
6000000009244208882,Maria /Gattilusio/,export-BloodTree-6000000227240714964.ged,6000000009243685847,Dorino I /Gattilusio/ 4th lord of Lesbos
6000000000505678382,Maria /Komnene of Trapezunt/,export-BloodTree-6000000227240714964.ged,6000000017606319532,Alexios IV Megas /Komnenos/
6000000003087173481,Maria /Komnene/,export-BloodTree-6000000227240714964.ged,,
6000000008521689490,Maria /Megala Komnene/,export-BloodTree-6000000227240714964.ged,6000000007949043978,"Kaloioannes /Komnenos/ ""Alexios III"" emperor in Trebizond"
6000000008384169515,Maria /Megala Komnene/ of Trebizond,export-BloodTree-6000000227240714964.ged,6000000009965786615,Basil Megas /Komnenos/ Emperor of Trebizond
6000000009056907667,Maria /Paleologa/ bizantine princess,export-BloodTree-6000000227240714964.ged,361089507860011643,John V /Palaiologos/ Byzantine emperor
6000000011635945929,Maria /de Barbaron/,export-BloodTree-6000000227240714964.ged,6000000006101354662,Constantine lord of Barbaron
6000000087900467870,Maria /de Lusignan/,export-BloodTree-6000000227240714964.ged,6000000022425559119,Jean /de Lusignan/ seigneur de Beyrouth
6000000013009736448,Maria /of Armenia/,export-BloodTree-6000000227240714964.ged,6000000006101430421,Hetum I /of Armenia/
6000000003827650119,Maria Jacoba /Embriaco/,export-BloodTree-6000000227240714964.ged,6000000003827650899,Guido /Embriaco/
6000000014312747933,Maria de Gonzales y /Gonzalez de Bastidas/,export-BloodTree-6000000227240714964.ged,,
6000000040638003289,Maria of Gothia,export-BloodTree-6000000227240714964.ged,,
6000000009243680638,Maria-Irene /Paleologina/,export-BloodTree-6000000227240714964.ged,361088998770012651,Andronikos III /Palaiologos/ Byzantine emperor
6000000083763923209,Mariam /Bagrationi/ Princess of Georgia,export-BloodTree-6000000227240714964.ged,6000000031547128680,Giorgi Александрович /Bagrationi/ II
6000000031546887817,Mariam /Bagrationi/ princess of Georgia,export-BloodTree-6000000227240714964.ged,6000000031546901444,George VIII /Bagrationi/ King of Georgia
6000000050582116932,Mariam /Аланская/,export-BloodTree-6000000227240714964.ged,359282141180013088,Bagrat
6000000006101354848,Marie,export-BloodTree-6000000227240714964.ged,6000000006101354833,Hethom /Pahlavuni/ Prince of Lambron
6000000006101354797,Marie,export-BloodTree-6000000227240714964.ged,6000000006101354780,Oshin /Pahlavuni/ Prince of Lambron
6000000002837030056,Marie /Taronitissa/,export-BloodTree-6000000227240714964.ged,6000000002512619504,Michel ou Georges /Taronites/
6000000011636543249,Marie /d'Ibelin/,export-BloodTree-6000000227240714964.ged,6000000011636191681,Jean /d'Ibelin/ comte de Jaffa and Ascalon
6000000001500964244,Marie /d'Ibelin/,export-BloodTree-6000000227240714964.ged,6000000006101354589,Balian /d'Ibelin/ sénéchal de Chypre
6000000019458848122,Marie /d'Ibelin/,export-BloodTree-6000000227240714964.ged,,
6000000001500964101,Marie /d'Ibelin/,export-BloodTree-6000000227240714964.ged,6000000008489345902,Guy /d'Ibelin/ comte de Jaffa
6000000019459325013,Marie /d'Ibelin/,export-BloodTree-6000000227240714964.ged,6000000019458929166,Balian /d'Ibelin/
6000000002187582841,Marie /de Clermont-Bourbon/ Baronesse de Kalamata,export-BloodTree-6000000227240714964.ged,,
6000000063781355997,Marie /de Hamus/,export-BloodTree-6000000227240714964.ged,6000000011636387994,Vahran /de Hanousse/
6000000022425294567,Marie /de Lusignan/,export-BloodTree-6000000227240714964.ged,6000000008495937741,Henri /de Lusignan/
6000000017052530004,Marie /de Lusignan/ Mariette,export-BloodTree-6000000227240714964.ged,6000000001500866583,Pierre /de Lusignan/
6000000011636331899,Marie /de Montfaucon/,export-BloodTree-6000000227240714964.ged,,
6000000008489618289,Marie /de Morphou/,export-BloodTree-6000000227240714964.ged,,
6000000011636106649,Marie /de Poitiers/,export-BloodTree-6000000227240714964.ged,,
6000000000172348087,Marie /de Poitiers/ Dame de Toron,export-BloodTree-6000000227240714964.ged,6000000007086799142,Raymond-Roupen /de Poitiers/ Prince of Antioch
6000000205516528856,Marie /de Poitiers/ of Antioch,export-BloodTree-6000000227240714964.ged,6000000010649439028,Bohemond VI /de Poitiers/ prince of Antioch & count of Tripoli
6000000011091914293,Marie /de Savoie/ countess of Saint-Pol,export-BloodTree-6000000227240714964.ged,6000000000196961141,Louis I /of Savoy/
6000000003827650308,Marie /des Porcelets/,export-BloodTree-6000000227240714964.ged,,
6000000127382212866,Marie /of Barbaron/ [Maroun],export-BloodTree-6000000227240714964.ged,6000000024948720176,Lewon lord of Barbaron
6000000011484326596,Marie /of Cyprus/,export-BloodTree-6000000227240714964.ged,6000000003481830022,Janus /de Lusignan/ King of Cyprus and Armenia
6000000143743496821,Marie /of Korikos/,export-BloodTree-6000000227240714964.ged,6000000143743976821,Vahram /of Korikos/
6000000127379511821,Marie /of Korikos/,export-BloodTree-6000000227240714964.ged,6000000001501047236,Oshin de Korikos /Hethumiden/
6000000081530092937,Marie Melissende /d'Ibelin/,export-BloodTree-6000000227240714964.ged,6000000019458368954,"Hugues /d'Ibelin/ Comte de Jaffa, Sénéchal de Chypre"
6000000173331643111,Marie le Petit /D'Ibelin/,export-BloodTree-6000000227240714964.ged,6000000081529013691,Reinier /Petit/
6000000006101354717,Marie-Anne,export-BloodTree-6000000227240714964.ged,6000000006101354687,Hetum III lord of Lampron
6000000010786394445,Marietta /de Patras/,export-BloodTree-6000000227240714964.ged,,
6000000223434934838,Marinos /Mamikonian/,export-BloodTree-6000000227240714964.ged,6000000001351741274,Artavazd ll /Mamikonian/
6000000007395315362,Marta /Bagrationi/ of Georgia,export-BloodTree-6000000227240714964.ged,6000000003828256606,Gurgen
6000000007394938990,Martha - Maria of Georgia /Bagrationi/ Princess of Georgia,export-BloodTree-6000000227240714964.ged,359282141180013088,Bagrat
6000000008826012672,Martha /?/,export-BloodTree-6000000227240714964.ged,,
6000000007831757178,Martha Halima Alam Shah Begom (Halimeh Beygom) /Aq Qoyunlu/,export-BloodTree-6000000227240714964.ged,6000000007947744434,Uzun Hassan /bin Ali bin Qara Yoluq Osman/
6000000008495200036,Mary /of Lusignan/ queen consort of Naples,export-BloodTree-6000000227240714964.ged,6000000006101354494,Jacques /de Lusignan/ King of Cyprus
6000000007832331249,Maryam /Aq Qoyunlu/,export-BloodTree-6000000227240714964.ged,6000000007947744434,Uzun Hassan /bin Ali bin Qara Yoluq Osman/
6000000127704209994,María Emerentia /de Herrera y Flori/,export-BloodTree-6000000227240714964.ged,,
6000000189729427827,Mas,export-BloodTree-6000000227240714964.ged,6000000001187977103,R. Jin Bun / R. Praba R. Patah Demak-1 (1478-1501)
6000000002844294350,Mas Jolang Kanjeng Susuhunan Prabu Hanyokrowati,export-BloodTree-6000000227240714964.ged,6000000001180676541,Pnbhn. Senapati Danang Suta Wijaya / R. Bagus (1587-1601) Senapati /Danang Sutowijaya/ Raden Bagus Dananjaya
6000000033472816106,Mas'ud Bey,export-BloodTree-6000000227240714964.ged,6000000033472797977,Mehmed Bey
6000000008498094262,Masih beg /Aq Qoyunlu/,export-BloodTree-6000000227240714964.ged,6000000007947744434,Uzun Hassan /bin Ali bin Qara Yoluq Osman/
6000000012832866579,Maskhuiluwa King of Mira,export-BloodTree-6000000227240714964.ged,,
6000000015878864229,Matteo /Moncada/,export-BloodTree-6000000227240714964.ged,,
6000000189533660869,Maulana Ali Mahmud Nuruddin Pangeran Wiro Kusumo,export-BloodTree-6000000227240714964.ged,6000000029249340031,R. Paku / Jaka Samudra Sunan Giri-1 (1481–1506)
6000000205026801821,Maulana Ishak / Syarif Yaqub P. Wali Lanang (Pulau Burung),export-BloodTree-6000000227240714964.ged,,
6000000189683482821,Maulana Zainal Abidin Sunan Dalem Giri-2 (1506–1546),export-BloodTree-6000000227240714964.ged,6000000029249340031,R. Paku / Jaka Samudra Sunan Giri-1 (1481–1506)
6000000224175974062,Maurice /de Bouillon/,export-BloodTree-6000000227240714964.ged,,
6000000189735169848,Mayang Sari /Syarifah Siti Adawiah binti Syarif Muzaffar Ahmad,export-BloodTree-6000000227240714964.ged,,
6000000193213300846,Mbah Maulana Sholeh Semendi,export-BloodTree-6000000227240714964.ged,6000000018635607644,"{18} Maulana Hasanudin ""Pangeran Sebakingking"""
6000000033472797977,Mehmed Bey,export-BloodTree-6000000227240714964.ged,6000000003827859451,Mu'in al-Din Sulaiman Parwana /?/
385223927880013853,"Mehmed II ""The Conqueror"" /bin Murad Han/ Ottoman Sultan",export-BloodTree-6000000227240714964.ged,,
6000000172697946663,Melchior /von Braunschweig/ bishop of Osnabrück & Schwerin,export-BloodTree-6000000227240714964.ged,6000000006101430452,"Heinrich II ""der Junge"" /von Braunschweig-Grubenhagen/"
6000000042323219179,Melischipak,export-BloodTree-6000000227240714964.ged,6000000042323732023,Enlil-Nadin-Schumi
6000000190317252836,Menak Simbar Adipati Puger,export-BloodTree-6000000227240714964.ged,6000000190317278835,Raden Sudjana / Lembu Niroto
6000000191726057831,Menak Sunaya / Senojo,export-BloodTree-6000000227240714964.ged,6000000179383659821,Arya Damar
6000000207677555849,Menantu Pati Unus,export-BloodTree-6000000227240714964.ged,,
6000000040384627013,Mental Buana bin /Munding Kawati/,export-BloodTree-6000000227240714964.ged,6000000040384323565,Munding Kawati bin /Ragamulya/
6000000205090503896,Mesih Pasha /Palaiologos/,export-BloodTree-6000000227240714964.ged,6000000205092417878,Gidos /Palaiologos/
6000000008384001982,Michael /Anachoutlous/,export-BloodTree-6000000227240714964.ged,6000000009965727848,Alexios II Megas /Komnenos/ emperor of Trebizond
6000000008345389102,Michael /Bagrationi/ King of Imereti,export-BloodTree-6000000227240714964.ged,6000000009964270896,David
359281527140013083,Michael /Doukas/,export-BloodTree-6000000227240714964.ged,,
6000000081222566829,Michael /Palaiologos/,export-BloodTree-6000000227240714964.ged,361089507860011643,John V /Palaiologos/ Byzantine emperor
6000000008415565707,Michael /Palaiologos/,export-BloodTree-6000000227240714964.ged,6000000000670279300,Manuel II /Palaiologos/ byzantine emperor
6000000009243606680,Michael /Palaiologos/ despota,export-BloodTree-6000000227240714964.ged,361088998770012651,Andronikos III /Palaiologos/ Byzantine emperor
6000000000628768481,Michael Angelus /Epirus/,export-BloodTree-6000000227240714964.ged,6000000003827561331,Alexios I Megas /Komnenos/ Emperor of Trebizond
376467993270012862,Michael Asen IV /Shishman/,export-BloodTree-6000000227240714964.ged,,
4954353449500028686,Michael III Asen /Shishman/,export-BloodTree-6000000227240714964.ged,,
361088630390012679,Michael IX /Palaiologos/ Byzantine co-emperor,export-BloodTree-6000000227240714964.ged,,
6000000008010371409,Michael Megas /Komnenos/ Emperor of Trebizond,export-BloodTree-6000000227240714964.ged,6000000009964326934,John Megas /Komnenos/ II
6000000002512619504,Michel ou Georges /Taronites/,export-BloodTree-6000000227240714964.ged,6000000002512619509,Private
6000000036205799860,Michele /de Bernardo/,export-BloodTree-6000000227240714964.ged,6000000036205738949,Paolo /de Bernardo/
6000000047393377223,Mirian /of Kakheti r.736-741/,export-BloodTree-6000000227240714964.ged,6000000047393676213,Stephen /of Kakheti r.685-736/
6000000008127608536,Mlké /Ardzrouni/,export-BloodTree-6000000227240714964.ged,,
6000000126170257961,Mohammed /Juki/,export-BloodTree-6000000227240714964.ged,,
6000000004646614667,Mohammed Oz-beg Uzbekas /Ruler of the Juchi Ulus/ Uzbeg Khan of the Golden Horde,export-BloodTree-6000000227240714964.ged,,
6000000186554247850,Mondaraka,export-BloodTree-6000000227240714964.ged,6000000164462975979,Pranantaka /Bener/
6000000227239290894,Moses,export-BloodTree-6000000227240714964.ged,6000000227239234867,Amram
6000000063709495881,Mother of Pandan Arang /./,export-BloodTree-6000000227240714964.ged,,
6000000037180226740,Mother of Tumenggung Maduseno,export-BloodTree-6000000227240714964.ged,,
6000000006101358417,Mousegh /Mamikonian/,export-BloodTree-6000000227240714964.ged,6000000008630628775,Hrahat /Mamikonian/ Consul of the Mamikonians
6000000002187596867,Moushegh III /Mamikonian/,export-BloodTree-6000000227240714964.ged,6000000008630628265,Hamazasp IIl /Mamikonian/
6000000040338641301,Mpu Daksa bin /Mpu Teguh/,export-BloodTree-6000000227240714964.ged,6000000040338728117,Mpu Teguh bin /Rakai Watuhumalang/
6000000040974644542,Mpu Kumbhayoni bayt /Rakai Walaing/,export-BloodTree-6000000227240714964.ged,6000000040339577870,Keturunan ke-4 Sanjaya bin /Cicit Sanjaya/
6000000040339338888,Mpu Sindok bin /Rakai Hino/,export-BloodTree-6000000227240714964.ged,6000000040338641301,Mpu Daksa bin /Mpu Teguh/
6000000040974220620,Mpu Tamer bint /Rakai Watan/,export-BloodTree-6000000227240714964.ged,,
6000000040338728117,Mpu Teguh bin /Rakai Watuhumalang/,export-BloodTree-6000000227240714964.ged,6000000040337959506,Rakai Pikatan /Mpu Manuku/
6000000038661358260,Mpu Widya,export-BloodTree-6000000227240714964.ged,,
6000000032959623084,Mu'ayyid al-Mulk,export-BloodTree-6000000227240714964.ged,6000000032959387338,Abu Ali Hasan ibn Ali Tusi
6000000041711681096,Mu'in al-Din Sulaiman Parwana (Parvaneh) /Mongol Chancellor in the court of the Seljuk/,export-BloodTree-6000000227240714964.ged,,
6000000003827859451,Mu'in al-Din Sulaiman Parwana /?/,export-BloodTree-6000000227240714964.ged,,
6000000031528209013,Muhammad /Seljuq/,export-BloodTree-6000000227240714964.ged,,
6000000052711586852,Muhammad Nuruddin (1448-1568M),export-BloodTree-6000000227240714964.ged,,
6000000026078368957,Muhammad Wangsa I,export-BloodTree-6000000227240714964.ged,6000000040652447690,Rd. Aryadiwangsa bin /Rd. Abdullah/
6000000039132063016,Muhammad bin /Jubayr/,export-BloodTree-6000000227240714964.ged,6000000039131957045,Jubayr bin /Mut‘im/
6000000008497857319,Muiz od-Din Jahangir /Aq Qoyunlu (r 1444-1453)/,export-BloodTree-6000000227240714964.ged,6000000007951369403,Nur od-Din Ali Bek /Aq Qoyunlu/
6000000181160272829,Mummolin /von Soissions/,export-BloodTree-6000000227240714964.ged,6000000002187726088,Mundéric /Seigneur de Vitry-en-Perthois/
6000000040384323565,Munding Kawati bin /Ragamulya/,export-BloodTree-6000000227240714964.ged,6000000040384127818,Ragamulya bin /Wangsatunggal/
6000000002187726088,Mundéric /Seigneur de Vitry-en-Perthois/,export-BloodTree-6000000227240714964.ged,,
376469510660012902,"Murad ""Hüdâvendigâr"" 3rd ottoman sultan",export-BloodTree-6000000227240714964.ged,,
6000000004869200840,Musel III /Mamikonian/,export-BloodTree-6000000227240714964.ged,6000000008630636074,Dawith l /Mamikonian/
6000000004869200868,Musel IV /Mamikonian/,export-BloodTree-6000000227240714964.ged,6000000004869200854,Tiran I /Mamikonian/
6000000008521855334,Mutakhartan emir of Ergincan,export-BloodTree-6000000227240714964.ged,,
6000000039132010013,Mut‘im bin /Adi/,export-BloodTree-6000000227240714964.ged,6000000039131285805,Adi bin /Nawfal/
6000000002187991080,Muwatti,export-BloodTree-6000000227240714964.ged,6000000003645853135,Šuppiluliuma
6000000004094725968,Muzaffar al-Din Jahan Shah ibn Yusuf,export-BloodTree-6000000227240714964.ged,,
6000000014926019174,N /Botaneiates/,export-BloodTree-6000000227240714964.ged,6000000007395297233,Nikephoros /Botaneiates/
6000000014926004277,N /Botaneiates/,export-BloodTree-6000000227240714964.ged,6000000014926019174,N /Botaneiates/
6000000014903816251,N /Komnene/,export-BloodTree-6000000227240714964.ged,6000000014901246944,Isaac /Komnenos/
6000000063730828849,N /Philanthropenos/,export-BloodTree-6000000227240714964.ged,,
6000000225721321930,N /Shervashidze/,export-BloodTree-6000000227240714964.ged,6000000083767532831,Puto Бослакович /Shervashidze/
6000000173814000114,N. /Tukhatimurid/,export-BloodTree-6000000227240714964.ged,,
6000000100808675944,N. Armenian Princess /Bagrationi - mother of Ivane/,export-BloodTree-6000000227240714964.ged,,
6000000002512619580,N. MAMIKONIDE,export-BloodTree-6000000227240714964.ged,6000000002512619596,SAMUEL MAMIKONIDE
6000000002512619628,N. RECHTOUNI,export-BloodTree-6000000227240714964.ged,,
6000000102045388833,N. daughter of RUSUDAN /Bagration/,export-BloodTree-6000000227240714964.ged,,
6000000174291290137,N. wife of Demetrius II of Georgia,export-BloodTree-6000000227240714964.ged,6000000008528686507,George IV
6000000005747722609,N.N.,export-BloodTree-6000000227240714964.ged,6000000005747722594,Babon /de Paris/
6000000005747722619,N.N.,export-BloodTree-6000000227240714964.ged,,
6000000002187596811,N.N.,export-BloodTree-6000000227240714964.ged,,
6000000181602308852,N.N.,export-BloodTree-6000000227240714964.ged,6000000181602168834,Smbat
6000000021517471861,N.N.,export-BloodTree-6000000227240714964.ged,6000000006101354494,Jacques /de Lusignan/ King of Cyprus
6000000009678909433,N.N.,export-BloodTree-6000000227240714964.ged,,
6000000008489096160,N.N. /de Lusignan/,export-BloodTree-6000000227240714964.ged,6000000003481830022,Janus /de Lusignan/ King of Cyprus and Armenia
6000000060145185282,N.N. /of Armenia/,export-BloodTree-6000000227240714964.ged,,
6000000089826021891,N.N. /Шишман/,export-BloodTree-6000000227240714964.ged,6000000089825945964,Andrew Asen /Shishman/
6000000017633649380,"N.N., Wife of Hethom II /Pahlavuni/",export-BloodTree-6000000227240714964.ged,,
6000000007665914356,"N.N., Wife of Smbat I /Pahlavuni/",export-BloodTree-6000000227240714964.ged,,
6000000063589686821,N/a /Palaiologina/,export-BloodTree-6000000227240714964.ged,361250787660004588,Theodore I /Palaiologos/ despot of Morea
6000000063591956833,N/a /of Varna/,export-BloodTree-6000000227240714964.ged,,
6000000192422974828,NARENDRADUHITA / SRI MAHADEWI DYAH DEWI NARENDRADUHITA,export-BloodTree-6000000227240714964.ged,6000000026205591028,Sri Maharajadiraja Sri Kertanegara Wikrama Dharmatunggadewa Raja Singasari
6000000049908050613,NM Dipati Oekoer (NM Éndah Saribanon) /./,export-BloodTree-6000000227240714964.ged,6000000040961128602,1 Angkawijaya Prabu Geusan Ulun (1579-1601 Kusumahdinata)
6000000016164354122,NN,export-BloodTree-6000000227240714964.ged,6000000007329688915,Florentius evêque élu de Genève
6000000209298800825,NN,export-BloodTree-6000000227240714964.ged,6000000117364084772,Anicius Olybrius
6000000002188303117,NN,export-BloodTree-6000000227240714964.ged,,
6000000211780118843,NN,export-BloodTree-6000000227240714964.ged,6000000002188294161,Gagik
6000000215973958822,NN,export-BloodTree-6000000227240714964.ged,,
6000000081550467292,NN,export-BloodTree-6000000227240714964.ged,,
6000000215973884835,NN,export-BloodTree-6000000227240714964.ged,,
6000000215973717855,NN,export-BloodTree-6000000227240714964.ged,,
6000000215968997827,NN,export-BloodTree-6000000227240714964.ged,,
6000000040338580882,NN (Cicit Balaputradewa),export-BloodTree-6000000227240714964.ged,6000000040338368171,Cucu Balaputradewa
6000000040362565401,NN (Cicit Sangrama-Vijayottunggawarman) bin /NN (Cicit Sangrama-Vijayottunggawarman)/,export-BloodTree-6000000227240714964.ged,6000000040362283712,NN (Cucu Sangrama-Vijayottunggawarman) bin /NN (Cucu Sangrama-Vijayottunggawarman)/
